Ward ID,Ward,Councillor,Journal Date,Vendor,Expense Type,Description,Account,Amount
1,Old Kildonan,Devi Sharma,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - In Lieu Of Services Provided By Councillors Staff Relating To Governance Matters.,Non-Professional Services,$-1800.00
1,Old Kildonan,Devi Sharma,12/31/2015 12:00:00 AM,Devi Sharma,,CWA - Cream For Community Office,Stationery and Office Supplies,$9.12
1,Old Kildonan,Devi Sharma,12/31/2015 12:00:00 AM,Devi Sharma,,CWA - Fire Extinguisher Maintenance,Non-Professional Services,$9.18
1,Old Kildonan,Devi Sharma,12/31/2015 12:00:00 AM,Devi Sharma,,CWA - Fire Fighters Banquet,Parking Meter/Voucher,$5.71
1,Old Kildonan,Devi Sharma,12/31/2015 12:00:00 AM,Devi Sharma,,CWA - Greeting Card,Ward Activities,$3.23
1,Old Kildonan,Devi Sharma,12/31/2015 12:00:00 AM,Devi Sharma,,CWA - Newspaper,Periodicals and Subscriptions,$1.10
2,Mynarski,Ross Eadie,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Trident Press Limited - Ads In Ukrainian Voice,Advertising,$75.00
2,Mynarski,Ross Eadie,12/31/2015 12:00:00 AM,Unicitytaxi-117,,CWA -  Selkirk Avenue Biz Meet-Dec 04,Unicity Taxi,$14.23
2,Mynarski,Ross Eadie,12/31/2015 12:00:00 AM,Duffy Staxi,,CWA -  Taxi Cab Board Meeting-Dec 16,Transportation,$12.48
2,Mynarski,Ross Eadie,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Carry Over to 2016 *,Tsf to General Purpose Reserve,$1091.55
2,Mynarski,Ross Eadie,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Metered Postage December 2015,Postage,$0.77
3,Point Douglas,Mike Pagtakhan,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,"CWA - Departmental Recoveries - Interdepartmental, Departmental And Interfund Recoveries","Printing,Binding,Photocopying",$311.29
3,Point Douglas,Mike Pagtakhan,12/31/2015 12:00:00 AM,"Millennipagtakhan,",,Chairmanship - Millennium Library P Ar,Parking Meter/Voucher,$7.62
3,Point Douglas,Mike Pagtakhan,12/31/2015 12:00:00 AM,"Old Spagpagtakhan,",,Chairmanship - Old Spaghetti Winnip Eg,Business Meetings,$28.60
3,Point Douglas,Mike Pagtakhan,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,Chairmanship - Carry Over to 2016 *,Tsf to General Purpose Reserve,$143.82
3,Point Douglas,Mike Pagtakhan,12/31/2015 12:00:00 AM,Ctc*Constantcontac,,CWA -  Website Services-Dec 08,Periodicals and Subscriptions,$27.92
3,Point Douglas,Mike Pagtakhan,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Metered Postage December 2015,Postage,$51.14
3,Point Douglas,Mike Pagtakhan,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Carry Over to 2016 *,Tsf to General Purpose Reserve,$73.76
3,Point Douglas,Mike Pagtakhan,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Mts Landlines November 2015 Billing - Reconciliation,Telephone,$-37.21
4,Daniel McIntyre,Cindy Gilroy,12/31/2015 12:00:00 AM,Quantum Graphics And Consulting,,CWA - 4 Pg Newsletter,Advertising,$1627.56
4,Daniel McIntyre,Cindy Gilroy,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Carry Over to 2016 *,Tsf to General Purpose Reserve,$2629.26
4,Daniel McIntyre,Cindy Gilroy,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,"CWA - Departmental Recoveries - Interdepartmental, Departmental And Interfund Recoveries","Printing,Binding,Photocopying",$162.06
4,Daniel McIntyre,Cindy Gilroy,12/31/2015 12:00:00 AM,Molave Publishing,,CWA - Display Ad Pg 15-Jan 5/2016,Advertising,$85.00
10,St. Norbert,Janice Lukes,09/01/2015 12:00:00 AM,MTS Mobility,,CWA - MTS Account,Telephone,$121.10
4,Daniel McIntyre,Cindy Gilroy,12/31/2015 12:00:00 AM,Millennium Library,,CWA -  Police Headquarters Tou-Dec 11,Parking Meter/Voucher,$5.71
5,St. James - Brooklands - Weston,Scott Gillingham,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,"CWA - Departmental Recoveries - Interdepartmental, Departmental And Interfund Recoveries","Printing,Binding,Photocopying",$134.96
5,St. James - Brooklands - Weston,Scott Gillingham,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Carry Over to 2016 *,Tsf to General Purpose Reserve,$7511.34
5,St. James - Brooklands - Weston,Scott Gillingham,12/31/2015 12:00:00 AM,Scott Gillingham,,CWA - Ward Issues Discussion,Business Meetings,$27.37
5,St. James - Brooklands - Weston,Scott Gillingham,12/31/2015 12:00:00 AM,Scott Gillingham,,CWA - Postage Stamps,Stationery and Office Supplies,$17.00
6,St. Charles,Shawn Dobson,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Carry Over to 2016 *,Tsf to General Purpose Reserve,$7992.40
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,12/31/2015 12:00:00 AM,Steve Bamburak,,CWA - Black & White Ad,Advertising,$30.00
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,12/31/2015 12:00:00 AM,Qrx Technology Group,,CWA - Tnr Ctg,Stationery and Office Supplies,$121.63
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,12/31/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Cell Phone Case,Stationery and Office Supplies,$32.40
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,12/31/2015 12:00:00 AM,Corporate Express,,CWA -  Furniture - Chair-Dec 18,Stationery and Office Supplies,$199.79
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,12/31/2015 12:00:00 AM,Councillor's Executive Assistant,,CWA - Public Safety Bldg Tour,Parking Meter/Voucher,$4.76
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,12/31/2015 12:00:00 AM,Corporate Express,,"CWA -  Envelopes, File Folders-Dec 17",Stationery and Office Supplies,$62.47
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,12/31/2015 12:00:00 AM,Winnipeg Outdoor Marketing Group Inc,,CWA - Dec 21/15-Jan 17/2016-Ad,Advertising,$150.00
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Carry Over to 2016 *,Tsf to General Purpose Reserve,$7992.40
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,Chairmanship - Carry Over to 2016 *,Tsf to General Purpose Reserve,$700.00
8,River Heights - Fort Garry,John Orlikow,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Metered Postage December 2015,Postage,$27.17
8,River Heights - Fort Garry,John Orlikow,12/31/2015 12:00:00 AM,The Jewish Post & News,,CWA - Dec 9 Issue,Advertising,$58.00
8,River Heights - Fort Garry,John Orlikow,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Carry Over to 2016 *,Tsf to General Purpose Reserve,$559.98
8,River Heights - Fort Garry,John Orlikow,12/31/2015 12:00:00 AM,Kristy Rydz,,CWA - Communications Services,Non-Professional Services,$105.00
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Mts Landlines November 2015 Billing - Reconciliation,Telephone,$-2.31
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,12/31/2015 12:00:00 AM,Ctc*Constantcontac,,CWA -  E-Newsletter Service-Dec 30,Periodicals and Subscriptions,$85.64
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,12/31/2015 12:00:00 AM,Corporate Express,,CWA -  Credit - Pens Returned-Dec 29,Stationery and Office Supplies,$-24.95
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,12/31/2015 12:00:00 AM,Qrx Technology Group,,CWA - Toner,Stationery and Office Supplies,$72.36
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,12/31/2015 12:00:00 AM,Zango-Les Halle,,CWA -  Meal Expense - Cop21 Co-Dec 06,Travel-City Business,$82.28
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Carry Over to 2016 *,Tsf to General Purpose Reserve,$7992.40
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,12/31/2015 12:00:00 AM,Apple Store #R369,,CWA -  I-Pad Air 2 And Logitec-Dec 11,Stationery and Office Supplies,$993.55
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,12/31/2015 12:00:00 AM,Blueseaphilanthro,,CWA -  Coldest Night Of The Ye-Dec 15,"Luncheons, Receptions & Events",$25.00
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Metered Postage December 2015,Postage,$1.65
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,12/31/2015 12:00:00 AM,Corporate Express,,"CWA -  Pens, Portfolios, Post--Dec 22",Stationery and Office Supplies,$49.36
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,12/31/2015 12:00:00 AM,Ratp,,CWA -  Transit - Cop21 Confere-Dec 05,Travel-City Business,$21.05
10,St. Norbert,Janice Lukes,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Carry Over to 2016 *,Tsf to General Purpose Reserve,$4080.99
10,St. Norbert,Janice Lukes,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Metered Postage December 2015,Postage,$32.34
10,St. Norbert,Janice Lukes,12/31/2015 12:00:00 AM,Norm N Nate S Cate,,CWA - Norm N Nates - Inv 21551-Dec 15,Business Meetings,$56.75
10,St. Norbert,Janice Lukes,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Mts Landlines November 2015 Billing - Reconciliation,Telephone,$-30.07
11,St. Vital,Brian Mayes,12/31/2015 12:00:00 AM,Qrx Technology Group,,CWA - Ink Hy Ctg,Stationery and Office Supplies,$96.12
11,St. Vital,Brian Mayes,12/31/2015 12:00:00 AM,Qrx Technology Group,,CWA - Ink Hy Ctg-Cllr Mayes Off,Stationery and Office Supplies,$29.16
11,St. Vital,Brian Mayes,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,Chairmanship - Carry Over to 2016 *,Tsf to General Purpose Reserve,$700.00
11,St. Vital,Brian Mayes,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Carry Over to 2016 *,Tsf to General Purpose Reserve,$4260.21
11,St. Vital,Brian Mayes,12/31/2015 12:00:00 AM,Corporate Express,,CWA -  Computer Monitor-Dec 22,Stationery and Office Supplies,$73.66
11,St. Vital,Brian Mayes,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,"CWA - Departmental Recoveries - Interdepartmental, Departmental And Interfund Recoveries","Printing,Binding,Photocopying",$31.25
11,St. Vital,Brian Mayes,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Metered Postage December 2015,Postage,$1.65
11,St. Vital,Brian Mayes,12/31/2015 12:00:00 AM,Qrx Technology Group,,CWA - Ink Ctg,Stationery and Office Supplies,$99.63
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Mnp Government Seminar,Parking Meter/Voucher,$4.76
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Zipper Merge,Advertising,$50.00
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Rogers Wireless Inc,,CWA - Late Payment Charge,Telephone,$1.97
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Rogers Wireless Inc,,CWA - Wireless,Telephone,$118.80
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Carry Over to 2016 *,Tsf to General Purpose Reserve,$7992.40
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Wireless Service-November,Telephone,$124.20
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Wireless Service-October,Telephone,$98.50
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Packing Tape,Stationery and Office Supplies,$8.58
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Facebook - Free Wi-Fi In Winnipeg,Advertising,$5.00
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Mayor'S National Summit,"Luncheons, Receptions & Events",$50.00
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Metered Postage December 2015,Postage,$4.35
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Mts Mobility Dec 2015 Billing - Reconciliation,Telephone-Cellular,$27.94
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Mts Mobility Nov 2015 Billing - Reconciliation,Telephone-Cellular,$27.94
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Delorme Digital Designs,,CWA - Brochure Artwork,"Printing,Binding,Photocopying",$330.00
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Fido    *67983,,CWA -  Wireless Service - Coun-Dec 22,Telephone,$59.40
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Aia Breakfast,Parking Space Rental,$8.57
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Anti Racism Summit,Parking Meter/Voucher,$5.95
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Ccco-Conference Discussion,Business Meetings,$5.52
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Cercle Moliere Fundraiser,"Luncheons, Receptions & Events",$400.00
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Cercle Moliere Theatre,Parking Space Rental,$7.62
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - External Hard Drive,Stationery and Office Supplies,$145.79
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Firefighters Ball,Parking Meter/Voucher,$8.10
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Francofunds Fundraiser,"Luncheons, Receptions & Events",$25.00
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Friday Fools Event,Parking Meter/Voucher,$1.43
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Happy New Year Advertising,Advertising,$77.73
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Island Lakes Traffic Meeting,Business Meetings,$51.30
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Laptop Battery,Stationery and Office Supplies,$86.40
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Miscellaneous Office Supplies,Stationery and Office Supplies,$873.68
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Wireless Service-September,Telephone,$115.42
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Pcl Anniversary Event,Parking Meter/Voucher,$2.86
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Peachtree Foundation Meeting,Business Meetings,$13.74
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Per Diem-Nlc Conf-Nashville,Conferences Involving Travel,$197.12
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Ram For Laptop,Stationery and Office Supplies,$110.14
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Riel Community Committee,Parking Meter/Voucher,$11.43
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Robocall-Royalwood Walk,Telephone,$12.27
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Robocall-Tennis Court Opening,Telephone,$157.66
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Sendgrid Email Service,Periodicals and Subscriptions,$80.41
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - St Boniface History,Advertising,$5.00
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - St Phillip Church Dinner,"Luncheons, Receptions & Events",$20.00
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Taxi-Nlc Conf-Nashville,Conferences Involving Travel,$40.37
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Throne Speech,Parking Meter/Voucher,$1.90
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Video Camera,Stationery and Office Supplies,$720.61
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Wireless Service-August,Telephone,$97.19
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Wireless Service-December,Telephone,$97.42
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Wireless Service-July,Telephone,$97.19
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Wireless Service-June,Telephone,$97.19
12,St. Boniface,Matt Allard,12/31/2015 12:00:00 AM,Mathieu Allard,,CWA - Ham Radio Winnipeg Meeting,Business Meetings,$45.56
13,Transcona,Russ Wyatt,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Kum Koon - Planning Discussion,Business Meetings,$41.42
13,Transcona,Russ Wyatt,12/31/2015 12:00:00 AM,Amici,,CWA -  City Of Winnipeg Planni-Dec 17,Business Meetings,$68.10
13,Transcona,Russ Wyatt,12/31/2015 12:00:00 AM,International Academy Of Cardiovascular,,CWA - Tickets Unused Donation,"Luncheons, Receptions & Events",$200.00
13,Transcona,Russ Wyatt,12/31/2015 12:00:00 AM,Aida Crystal Engra,,CWA -  Volunteer Recognition-T-Dec 02,Ward Activities,$741.96
13,Transcona,Russ Wyatt,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Carry Over to 2016 *,Tsf to General Purpose Reserve,$5105.55
13,Transcona,Russ Wyatt,12/31/2015 12:00:00 AM,Qrx Technology Group,,CWA - Tnr Ctg-Cllr Wyatt'S Off,Stationery and Office Supplies,$89.23
13,Transcona,Russ Wyatt,12/31/2015 12:00:00 AM,Peasantcookery,,CWA - City Of Winnipeg Plannin-Nov 10,Business Meetings,$137.04
13,Transcona,Russ Wyatt,12/31/2015 12:00:00 AM,Myra Rose Florist,,CWA - Silent Auction-Cllr Wyatt,Ward Activities,$216.00
13,Transcona,Russ Wyatt,12/31/2015 12:00:00 AM,Myra Rose Florist,,CWA - Gift Basket-Cllr Wyatt,Ward Activities,$108.00
13,Transcona,Russ Wyatt,12/31/2015 12:00:00 AM,Myra Rose Florist,,CWA - Delivery-Gift Basket,Ward Activities,$11.25
13,Transcona,Russ Wyatt,12/31/2015 12:00:00 AM,Myra Rose Florist,,CWA - Delivery,Ward Activities,$11.25
13,Transcona,Russ Wyatt,12/31/2015 12:00:00 AM,Kum Koon Garden,,CWA -  Transcona Museum Discus-Nov 30,Business Meetings,$71.85
13,Transcona,Russ Wyatt,12/31/2015 12:00:00 AM,Indo-Canadian Telegram Inc,,CWA - Sept & Nov Issues-Cllr Wyatt,Advertising,$360.00
13,Transcona,Russ Wyatt,12/31/2015 12:00:00 AM,Feed My Lambs Street Mission,,CWA - Soup Kitchen Program,Ward Activities,$500.00
13,Transcona,Russ Wyatt,12/31/2015 12:00:00 AM,Earl S Main Street,,"CWA -  Planning, Recreation Di-Nov 04",Business Meetings,$39.06
13,Transcona,Russ Wyatt,12/31/2015 12:00:00 AM,Corporate Express,,CWA -  Notebooks-Nov 21,Stationery and Office Supplies,$61.17
13,Transcona,Russ Wyatt,12/31/2015 12:00:00 AM,Corporate Express,,"CWA -  File Sorter, Index Divi-Nov 18",Stationery and Office Supplies,$73.45
13,Transcona,Russ Wyatt,12/31/2015 12:00:00 AM,Corporate Express,,CWA -  Binders-Nov 24,Stationery and Office Supplies,$14.00
13,Transcona,Russ Wyatt,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Salisbury House - Grafitti Discussion,Business Meetings,$18.70
13,Transcona,Russ Wyatt,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Pony Coral - Planning Discussion,Business Meetings,$101.11
13,Transcona,Russ Wyatt,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Peasant Cookery - Planning Discussion,Business Meetings,$36.86
13,Transcona,Russ Wyatt,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Metered Postage December 2015,Postage,$0.77
13,Transcona,Russ Wyatt,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Johnny G'S - Planning Discussion,Business Meetings,$39.80
13,Transcona,Russ Wyatt,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Fox & Fiddle - Planning Discussion,Business Meetings,$44.07
13,Transcona,Russ Wyatt,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Fnp Parking - Planning Meeting,Parking Meter/Voucher,$5.71
13,Transcona,Russ Wyatt,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Dal'S - Transcona Museum Disc.,Business Meetings,$34.40
13,Transcona,Russ Wyatt,12/31/2015 12:00:00 AM,Christopher Belanger,,CWA - Constituent/Office Work,Casual Services,$390.83
13,Transcona,Russ Wyatt,12/31/2015 12:00:00 AM,Canad Inns Transco,,CWA -  Transcona Museum Discus-Nov 16,Business Meetings,$49.03
14,Elmwood - East Kildonan,Jason Schreyer,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Carry Over to 2016 *,Tsf to General Purpose Reserve,$7992.40
14,Elmwood - East Kildonan,Jason Schreyer,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Mts Landlines November 2015 Billing - Reconciliation,Telephone,$-16.82
14,Elmwood - East Kildonan,Jason Schreyer,12/31/2015 12:00:00 AM,Computer Avenue,,CWA -  Laptop Computer-Dec 03,Office Equipment,$973.03
15,North Kildonan,Jeff Browaty,12/31/2015 12:00:00 AM,Jeff Browaty,,"CWA - Kum Koon, Communication Strat",Business Meetings,$54.74
15,North Kildonan,Jeff Browaty,12/31/2015 12:00:00 AM,Jeff Browaty,,"CWA - Label Writer, Envelopes",Stationery and Office Supplies,$549.15
15,North Kildonan,Jeff Browaty,12/31/2015 12:00:00 AM,Jeff Browaty,,CWA - Miles Macdonell Fundraiser,Ward Activities,$129.86
15,North Kildonan,Jeff Browaty,12/31/2015 12:00:00 AM,Jeff Browaty,,CWA - Taxi-Us Congress Of Cities,Travel-City Business,$20.95
15,North Kildonan,Jeff Browaty,12/31/2015 12:00:00 AM,Jeff Browaty,,CWA - Young Associates Membership,Membership Fees,$325.00
15,North Kildonan,Jeff Browaty,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Carry Over to 2016 *,Tsf to General Purpose Reserve,$7992.40
15,North Kildonan,Jeff Browaty,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,Chairmanship - Carry Over to 2016 *,Tsf to General Purpose Reserve,$700.00
15,North Kildonan,Jeff Browaty,12/31/2015 12:00:00 AM,Jeff Browaty,,CWA - Ink Cartridge Toner,Stationery and Office Supplies,$97.19
15,North Kildonan,Jeff Browaty,12/31/2015 12:00:00 AM,Jeff Browaty,,CWA - Outdoor Marketing-Recycle Box,Advertising,$200.00
15,North Kildonan,Jeff Browaty,12/31/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,CWA - Mts Landlines November 2015 Billing - Reconciliation,Telephone,$-27.60
15,North Kildonan,Jeff Browaty,12/31/2015 12:00:00 AM,Jeff Browaty,,CWA - 925 Bistro-Economic Develop.,Business Meetings,$36.60
15,North Kildonan,Jeff Browaty,12/31/2015 12:00:00 AM,Jeff Browaty,,CWA - Baileys-Community Rec Meeting,Business Meetings,$112.88
15,North Kildonan,Jeff Browaty,12/31/2015 12:00:00 AM,Jeff Browaty,,CWA - Canstar-New Year Greeting,Advertising,$299.00
15,North Kildonan,Jeff Browaty,12/31/2015 12:00:00 AM,Jeff Browaty,,CWA - Fiev Guys-Rail Relocation,Business Meetings,$25.00
1,Old Kildonan,Devi Sharma,12/30/2015 12:00:00 AM,Staplesstore #94,,CWA -  Pens-Oct 10,Stationery and Office Supplies,$9.66
1,Old Kildonan,Devi Sharma,12/30/2015 12:00:00 AM,Pastrami & Things,,Chairmanship - Pastrami & Things De Li,Business Meetings,$130.15
1,Old Kildonan,Devi Sharma,12/30/2015 12:00:00 AM,Safeway#4853,,CWA -  Miscellaneous Supplies -Nov 22,Stationery and Office Supplies,$8.83
1,Old Kildonan,Devi Sharma,12/30/2015 12:00:00 AM,Safeway#4853,,CWA -  Miscellaneous Supplies -Oct 16,Stationery and Office Supplies,$11.06
1,Old Kildonan,Devi Sharma,12/30/2015 12:00:00 AM,Shaw Cable,,CWA - Internet Service,Internet Access,$118.75
1,Old Kildonan,Devi Sharma,12/30/2015 12:00:00 AM,Staplesstore #94,,CWA -  Photocopying-Oct 10,"Printing,Binding,Photocopying",$2.91
1,Old Kildonan,Devi Sharma,12/30/2015 12:00:00 AM,Acco Brands Direct,,"CWA -  Calendars, Planners-Oct 22",Stationery and Office Supplies,$116.61
1,Old Kildonan,Devi Sharma,12/30/2015 12:00:00 AM,Cellular Ego,,CWA -  Cell Phone Case-Nov 06,Stationery and Office Supplies,$43.15
1,Old Kildonan,Devi Sharma,12/30/2015 12:00:00 AM,Dons Photo Store 1,,CWA -  Camera Charger-Nov 14,Stationery and Office Supplies,$80.99
1,Old Kildonan,Devi Sharma,12/30/2015 12:00:00 AM,Dynamiccellular &,,CWA -  Cell Phone Repair-Nov 06,Miscellaneous Expense,$189.00
1,Old Kildonan,Devi Sharma,12/30/2015 12:00:00 AM,Millennium Library,,CWA -  Syrian Refugee Open Hou-Oct 20,Parking Space Rental,$5.71
2,Mynarski,Ross Eadie,12/30/2015 12:00:00 AM,Duffy Staxi,,CWA -  Energy East Meeting-Nov 17,Transportation,$29.29
2,Mynarski,Ross Eadie,12/30/2015 12:00:00 AM,Duffy Staxi,,CWA -  City Business-Nov 17,Transportation,$26.45
3,Point Douglas,Mike Pagtakhan,12/30/2015 12:00:00 AM,City of Winnipeg - Journal Entry,,Chairmanship - Reimbursement - July Corporate Mastercard,Travel-City Business,$-180.04
3,Point Douglas,Mike Pagtakhan,12/30/2015 12:00:00 AM,Ctc*Constantcontac,,CWA -  Website Domain-Nov 08,Periodicals and Subscriptions,$27.29
